"id","date_releve","humidity","dewpoint","pressure","windspeed","visibility","cloudcover","windgust","uvindex","precipintensity","precipintensitymax","temperaturehigh","temperaturelow","temperaturehighoffset2","temperaturelowoffset2","temperature","temperatureoffset2"
665.0,"2017-07-04",68.0,13.34,1019.75,1.62,9.85,43.0,4.4,6.43,0.01,0.08,28.26,14.46,30.26,16.46,21.36,23.36
471.0,"2017-07-05",62.0,14.23,1016.12,2.26,9.92,41.0,5.56,6.04,0.0,0.05,30.89,16.18,32.89,18.18,23.54,25.54
3.0,"2017-07-06",63.0,14.87,1016.1,2.25,9.91,70.0,5.73,5.26,0.02,0.23,30.6,17.17,32.6,19.17,23.89,25.89
878.0,"2017-07-07",62.0,15.68,1017.3,1.98,9.79,57.0,5.2,5.3,0.01,0.17,31.47,16.95,33.47,18.95,24.21,26.21
603.0,"2017-07-08",66.0,15.74,1016.55,2.04,9.88,72.0,5.81,5.65,0.02,0.27,29.58,17.14,31.58,19.14,23.36,25.36
742.0,"2017-07-09",76.0,16.32,1012.66,2.34,9.81,83.0,6.43,5.57,0.12,1.49,26.32,16.16,28.32,18.16,21.24,23.24
707.0,"2017-07-10",82.0,15.75,1012.58,2.5,9.68,82.0,6.39,5.69,0.17,1.82,23.26,14.53,25.26,16.53,18.9,20.9
1155.0,"2017-07-11",77.0,14.29,1014.68,2.41,9.87,83.0,6.03,5.66,0.03,0.33,23.82,15.59,25.82,17.59,19.71,21.71
778.0,"2017-07-12",78.0,15.07,1015.97,3.28,9.76,87.0,7.62,5.38,0.04,0.3,23.4,14.47,25.4,16.47,18.94,20.94
313.0,"2017-07-13",72.0,13.76,1020.04,2.29,9.93,79.0,5.45,5.78,0.01,0.28,24.48,14.07,26.48,16.07,19.28,21.28
578.0,"2017-07-14",69.0,12.54,1020.18,2.99,9.89,71.0,7.02,6.13,0.0,0.07,24.02,11.82,26.02,13.82,17.92,19.92
939.0,"2017-07-15",65.0,11.31,1022.39,2.33,9.95,66.0,5.86,6.53,0.0,0.01,25.18,13.96,27.18,15.96,19.57,21.57
559.0,"2017-07-16",64.0,13.29,1022.67,2.12,9.84,66.0,5.63,5.72,0.0,0.0,28.03,15.31,30.03,17.31,21.67,23.67
388.0,"2017-07-17",66.0,14.92,1020.79,2.11,9.74,54.0,5.34,6.75,0.0,0.01,29.41,16.95,31.41,18.95,23.18,25.18
655.0,"2017-07-18",58.0,14.98,1015.84,2.85,9.98,30.0,7.24,5.87,0.01,0.09,32.17,18.81,34.17,20.81,25.49,27.49
781.0,"2017-07-19",65.0,15.48,1011.56,3.05,9.83,75.0,7.79,5.46,0.01,0.18,27.82,16.6,29.82,18.6,22.21,24.21
519.0,"2017-07-20",72.0,14.07,1013.72,3.17,9.86,82.0,7.49,5.2,0.04,0.44,23.42,12.47,25.42,14.47,17.95,19.95
277.0,"2017-07-21",72.0,12.6,1012.61,2.31,9.88,80.0,6.57,5.79,0.08,1.01,24.13,14.16,26.13,16.16,19.15,21.15
1128.0,"2017-07-22",76.0,14.04,1013.07,2.7,9.92,79.0,6.88,5.66,0.06,0.76,23.75,13.9,25.75,15.9,18.83,20.83
604.0,"2017-07-23",74.0,12.85,1017.11,3.05,9.78,83.0,6.84,5.26,0.05,0.62,22.46,14.03,24.46,16.03,18.25,20.25
88.0,"2017-07-24",80.0,13.3,1014.97,3.7,9.7,84.0,8.11,5.48,0.14,1.16,20.84,13.8,22.84,15.8,17.32,19.32
190.0,"2017-07-25",77.0,12.86,1015.83,3.37,9.81,81.0,6.84,5.37,0.05,0.34,21.65,12.64,23.65,14.64,17.15,19.15
495.0,"2017-07-26",78.0,13.26,1013.83,2.95,9.42,82.0,6.67,5.29,0.03,0.25,22.53,15.04,24.53,17.04,18.79,20.79
83.0,"2017-07-27",77.0,14.49,1012.29,2.97,9.7,86.0,6.55,5.11,0.03,0.36,23.57,14.39,25.57,16.39,18.98,20.98
943.0,"2017-07-28",71.0,13.38,1015.33,2.83,9.99,82.0,6.56,5.41,0.0,0.06,24.36,14.92,26.36,16.92,19.64,21.64
243.0,"2017-07-29",70.0,14.91,1014.35,2.71,9.83,79.0,6.28,4.9,0.01,0.15,27.69,17.17,29.69,19.17,22.43,24.43
481.0,"2017-07-30",71.0,15.2,1012.34,3.17,9.99,81.0,7.63,5.15,0.04,0.51,25.5,14.89,27.5,16.89,20.2,22.2
1181.0,"2017-07-31",71.0,14.46,1013.5,2.05,9.93,79.0,5.22,5.31,0.02,0.28,26.05,15.62,28.05,17.62,20.84,22.84
473.0,"2017-08-01",73.0,14.95,1015.03,2.06,9.93,79.0,5.53,5.39,0.05,0.61,26.39,15.04,28.39,17.04,20.72,22.72
500.0,"2017-08-02",70.0,15.63,1017.19,2.09,9.7,75.0,5.93,4.06,0.03,0.34,29.26,17.83,31.26,19.83,23.55,25.55
282.0,"2017-08-03",69.0,16.15,1015.22,3.19,9.91,79.0,7.51,5.06,0.01,0.15,27.7,16.86,29.7,18.86,22.28,24.28
89.0,"2017-08-04",70.0,15.33,1015.71,2.5,9.88,83.0,6.05,4.64,0.01,0.07,26.71,16.4,28.71,18.4,21.56,23.56
108.0,"2017-08-05",71.0,14.46,1017.45,2.88,9.91,81.0,6.79,4.79,0.02,0.14,24.98,12.24,26.98,14.24,18.61,20.61
803.0,"2017-08-06",64.0,10.69,1021.74,2.32,9.96,62.0,5.73,5.25,0.02,0.23,24.48,10.52,26.48,12.52,17.5,19.5
691.0,"2017-08-07",61.0,10.18,1016.55,1.82,9.97,61.0,5.1,3.59,0.0,0.04,26.97,14.6,28.97,16.6,20.79,22.79
129.0,"2017-08-08",79.0,13.13,1013.41,2.83,9.82,85.0,7.06,4.84,0.2,1.59,20.59,10.99,22.59,12.99,15.79,17.79
6.0,"2017-08-09",78.0,11.05,1016.88,2.35,9.82,79.0,5.64,4.76,0.07,0.72,20.13,10.81,22.13,12.81,15.47,17.47
30.0,"2017-08-10",80.0,10.75,1020.54,2.63,9.63,81.0,5.99,4.89,0.1,0.97,19.22,10.8,21.22,12.8,15.01,17.01
1048.0,"2017-08-11",78.0,10.73,1021.02,2.75,9.45,80.0,6.47,4.69,0.07,0.64,19.67,11.35,21.67,13.35,15.51,17.51
697.0,"2017-08-12",77.0,11.8,1021.03,2.82,9.68,85.0,6.1,4.38,0.06,0.72,21.47,12.86,23.47,14.86,17.17,19.17
305.0,"2017-08-13",73.0,12.75,1020.55,1.66,9.93,81.0,4.15,3.98,0.01,0.1,23.79,12.14,25.79,14.14,17.97,19.97
439.0,"2017-08-14",69.0,13.55,1017.1,1.87,9.89,57.0,5.06,3.47,0.0,0.04,28.49,16.38,30.49,18.38,22.44,24.44
521.0,"2017-08-15",74.0,15.14,1016.71,2.42,9.91,81.0,6.16,4.23,0.05,0.65,25.15,14.19,27.15,16.19,19.67,21.67
625.0,"2017-08-16",76.0,14.7,1020.36,1.59,9.59,79.0,4.46,4.48,0.01,0.15,25.55,15.21,27.55,17.21,20.38,22.38
750.0,"2017-08-17",76.0,15.55,1018.33,2.44,9.64,79.0,5.81,3.9,0.05,0.49,26.14,16.22,28.14,18.22,21.18,23.18
1151.0,"2017-08-18",80.0,15.42,1016.79,2.7,9.79,80.0,7.17,4.33,0.1,0.95,24.21,12.3,26.21,14.3,18.26,20.26
414.0,"2017-08-19",71.0,10.97,1021.14,2.91,9.91,67.0,6.54,4.49,0.02,0.2,22.05,9.42,24.05,11.42,15.74,17.74
561.0,"2017-08-20",66.0,9.11,1024.26,2.14,9.95,66.0,5.65,3.74,0.0,0.02,22.77,11.82,24.77,13.82,17.3,19.3
418.0,"2017-08-21",66.0,11.42,1021.66,1.76,9.82,83.0,4.61,2.61,0.01,0.12,26.01,14.01,28.01,16.01,20.01,22.01
991.0,"2017-08-22",65.0,13.74,1017.29,2.04,9.69,70.0,4.91,2.79,0.02,0.39,29.32,15.59,31.32,17.59,22.46,24.46
534.0,"2017-08-23",73.0,15.37,1016.09,2.33,9.91,75.0,5.48,4.01,0.01,0.06,27.31,14.73,29.31,16.73,21.02,23.02
71.0,"2017-08-24",75.0,15.3,1017.19,1.72,9.79,77.0,4.62,3.75,0.02,0.32,26.61,15.79,28.61,17.79,21.2,23.2
705.0,"2017-08-25",73.0,15.55,1016.25,2.14,9.88,77.0,5.34,4.04,0.01,0.14,27.35,15.57,29.35,17.57,21.46,23.46
346.0,"2017-08-26",70.0,15.53,1015.63,1.73,9.24,57.0,4.73,5.01,0.01,0.19,29.42,16.95,31.42,18.95,23.19,25.19
999.0,"2017-08-27",68.0,15.88,1016.04,1.73,9.79,76.0,4.47,2.97,0.02,0.27,30.33,16.87,32.33,18.87,23.6,25.6
156.0,"2017-08-28",66.0,16.17,1015.55,1.6,9.69,63.0,3.91,2.67,0.0,0.03,31.57,16.76,33.57,18.76,24.17,26.17
814.0,"2017-08-29",67.0,16.13,1013.03,1.91,9.69,56.0,4.97,2.84,0.01,0.06,31.08,17.54,33.08,19.54,24.31,26.31
1147.0,"2017-08-30",79.0,16.06,1011.97,2.58,9.59,84.0,6.82,3.75,0.13,1.22,24.36,12.5,26.36,14.5,18.43,20.43
152.0,"2017-08-31",80.0,11.91,1018.95,2.4,9.69,83.0,5.53,3.92,0.16,1.28,19.67,9.73,21.67,11.73,14.7,16.7
874.0,"2017-09-01",78.0,10.15,1020.39,2.04,9.68,77.0,5.98,3.97,0.06,0.62,20.02,10.02,22.02,12.02,15.02,17.02
615.0,"2017-09-02",76.0,9.64,1021.05,2.45,9.66,69.0,6.17,4.07,0.05,0.5,19.66,8.41,21.66,10.41,14.04,16.04
147.0,"2017-09-03",74.0,9.2,1016.31,1.87,9.31,80.0,5.11,3.6,0.03,0.2,20.73,12.62,22.73,14.62,16.68,18.68
1169.0,"2017-09-04",76.0,12.89,1015.43,1.83,9.77,88.0,4.65,3.65,0.01,0.15,23.19,14.42,25.19,16.42,18.81,20.81
377.0,"2017-09-05",79.0,14.76,1019.56,2.47,9.77,84.0,6.38,3.84,0.01,0.06,23.79,14.13,25.79,16.13,18.96,20.96
76.0,"2017-09-06",74.0,12.11,1022.2,3.2,9.93,82.0,6.88,3.6,0.02,0.21,20.68,11.47,22.68,13.47,16.08,18.08
502.0,"2017-09-07",73.0,10.14,1019.41,2.57,9.99,85.0,5.92,3.56,0.0,0.03,19.69,12.15,21.69,14.15,15.92,17.92
669.0,"2017-09-08",77.0,11.38,1011.63,3.36,9.74,88.0,7.54,3.45,0.08,0.72,19.81,12.04,21.81,14.04,15.93,17.93
348.0,"2017-09-09",83.0,11.15,1003.92,3.22,9.79,82.0,7.15,3.62,0.25,2.05,17.53,9.03,19.53,11.03,13.28,15.28
248.0,"2017-09-10",81.0,9.84,1007.41,3.3,9.61,80.0,8.29,3.6,0.02,0.21,18.29,11.43,20.29,13.43,14.86,16.86
546.0,"2017-09-11",76.0,10.17,1006.2,4.51,9.82,81.0,10.28,3.58,0.05,0.39,18.42,10.69,20.42,12.69,14.56,16.56
576.0,"2017-09-12",75.0,9.44,1013.07,3.69,9.91,77.0,8.2,3.62,0.04,0.31,18.54,11.43,20.54,13.43,14.99,16.99
880.0,"2017-09-13",80.0,12.32,1013.6,4.78,9.19,86.0,11.03,3.19,0.14,0.71,20.63,11.63,22.63,13.63,16.13,18.13
539.0,"2017-09-14",79.0,10.0,1014.83,4.27,9.68,78.0,10.59,3.53,0.21,1.51,17.62,7.37,19.62,9.37,12.5,14.5
538.0,"2017-09-15",80.0,7.73,1015.39,2.02,9.89,74.0,5.38,3.51,0.06,0.67,16.33,6.12,18.33,8.12,11.23,13.23
271.0,"2017-09-16",82.0,7.37,1013.21,1.76,9.45,78.0,4.88,3.48,0.06,0.57,15.98,7.07,17.98,9.07,11.53,13.53
460.0,"2017-09-17",85.0,7.97,1014.71,1.94,9.61,83.0,4.81,3.37,0.09,0.81,15.1,7.29,17.1,9.29,11.2,13.2
533.0,"2017-09-18",84.0,8.37,1018.01,1.7,8.87,80.0,4.72,3.28,0.05,0.44,16.27,7.55,18.27,9.55,11.91,13.91
303.0,"2017-09-19",82.0,8.03,1021.42,2.37,9.63,77.0,5.77,3.32,0.05,0.42,16.15,5.82,18.15,7.82,10.99,12.99
1069.0,"2017-09-20",78.0,7.38,1022.17,1.67,9.09,69.0,5.09,2.86,0.0,0.04,18.36,6.05,20.36,8.05,12.21,14.21
220.0,"2017-09-21",73.0,7.74,1018.9,1.65,9.68,55.0,4.28,1.6,0.01,0.07,21.19,8.0,23.19,10.0,14.6,16.6
728.0,"2017-09-22",78.0,9.53,1021.46,1.33,9.62,68.0,3.66,2.66,0.0,0.04,20.45,7.7,22.45,9.7,14.08,16.08
430.0,"2017-09-23",78.0,10.03,1021.44,1.32,9.21,64.0,3.86,1.85,0.0,0.03,22.02,9.4,24.02,11.4,15.71,17.71
293.0,"2017-09-24",77.0,11.1,1019.47,1.42,9.23,70.0,3.91,2.1,0.01,0.21,23.38,11.14,25.38,13.14,17.26,19.26
1.0,"2017-09-25",84.0,12.11,1019.17,1.68,9.34,83.0,4.57,2.96,0.09,1.04,19.58,11.38,21.58,13.38,15.48,17.48
858.0,"2017-09-26",85.0,12.16,1021.25,1.21,8.53,81.0,3.21,2.94,0.02,0.21,19.61,9.33,21.61,11.33,14.47,16.47
648.0,"2017-09-27",82.0,11.52,1021.19,1.58,7.9,70.0,4.39,2.74,0.01,0.09,21.99,11.43,23.99,13.43,16.71,18.71
351.0,"2017-09-28",80.0,12.58,1022.51,1.76,9.62,80.0,4.54,2.18,0.01,0.13,22.72,12.18,24.72,14.18,17.45,19.45
1110.0,"2017-09-29",78.0,12.92,1020.79,1.91,9.61,77.0,4.8,1.91,0.01,0.19,23.98,11.73,25.98,13.73,17.86,19.86
822.0,"2017-09-30",85.0,11.3,1020.19,2.01,9.49,86.0,5.4,2.77,0.13,1.22,17.41,10.02,19.41,12.02,13.72,15.72
349.0,"2017-10-01",88.0,11.3,1020.36,2.37,8.62,93.0,5.37,2.7,0.02,0.18,17.09,13.15,19.09,15.15,15.12,17.12
897.0,"2017-10-02",89.0,13.87,1020.63,2.78,8.96,94.0,5.67,2.69,0.03,0.24,19.2,12.75,21.2,14.75,15.98,17.98
238.0,"2017-10-03",84.0,11.92,1022.45,2.4,9.45,78.0,5.69,2.65,0.1,0.85,18.58,6.95,20.58,8.95,12.77,14.77
515.0,"2017-10-04",81.0,8.82,1025.57,1.49,9.54,67.0,4.2,2.08,0.0,0.03,19.06,7.0,21.06,9.0,13.03,15.03
600.0,"2017-10-05",81.0,9.09,1021.52,2.55,9.15,77.0,6.47,1.94,0.01,0.17,19.5,8.21,21.5,10.21,13.86,15.86
794.0,"2017-10-06",77.0,7.27,1023.58,2.98,9.58,68.0,6.76,2.62,0.01,0.15,15.85,3.61,17.85,5.61,9.73,11.73
870.0,"2017-10-07",76.0,5.23,1024.73,2.17,9.45,72.0,5.91,1.47,0.01,0.13,16.67,7.93,18.67,9.93,12.3,14.3
441.0,"2017-10-08",84.0,9.1,1021.04,2.03,9.33,90.0,4.87,2.03,0.03,0.25,16.62,9.15,18.62,11.15,12.89,14.89
684.0,"2017-10-09",85.0,10.14,1021.44,1.52,8.68,86.0,4.0,2.33,0.01,0.09,17.58,9.07,19.58,11.07,13.33,15.33
1032.0,"2017-10-10",85.0,10.43,1020.67,1.78,9.08,85.0,4.36,2.04,0.01,0.06,17.96,8.64,19.96,10.64,13.3,15.3
928.0,"2017-10-11",80.0,10.13,1020.02,2.19,9.57,80.0,5.57,1.48,0.0,0.02,20.96,10.88,22.96,12.88,15.92,17.92
1038.0,"2017-10-12",83.0,11.72,1024.5,2.03,9.53,79.0,4.85,1.96,0.0,0.04,20.25,9.28,22.25,11.28,14.77,16.77
203.0,"2017-10-13",81.0,11.0,1026.13,1.35,8.74,69.0,3.35,1.63,0.0,0.03,22.25,8.67,24.25,10.67,15.46,17.46
290.0,"2017-10-14",81.0,10.87,1026.11,1.29,8.2,65.0,3.25,1.4,0.01,0.18,22.85,9.75,24.85,11.75,16.3,18.3
886.0,"2017-10-15",79.0,11.87,1023.97,2.23,9.07,53.0,5.36,1.0,0.0,0.03,23.65,11.83,25.65,13.83,17.74,19.74
438.0,"2017-10-16",76.0,11.93,1022.86,2.57,9.67,56.0,6.08,0.91,0.0,0.01,23.98,9.35,25.98,11.35,16.67,18.67
542.0,"2017-10-17",77.0,10.32,1020.72,1.96,9.29,63.0,4.74,1.19,0.0,0.03,22.14,10.38,24.14,12.38,16.26,18.26
105.0,"2017-10-18",80.0,11.11,1013.6,2.22,9.26,75.0,5.2,1.69,0.05,0.44,20.94,11.24,22.94,13.24,16.09,18.09
720.0,"2017-10-19",81.0,11.28,1010.51,2.74,9.48,78.0,6.66,1.87,0.08,0.64,19.98,10.55,21.98,12.55,15.27,17.27
694.0,"2017-10-20",80.0,10.36,1014.67,2.88,9.79,79.0,6.91,1.9,0.04,0.45,17.87,10.57,19.87,12.57,14.22,16.22
458.0,"2017-10-21",83.0,10.55,1017.05,3.78,9.62,80.0,9.38,1.84,0.06,0.52,17.39,8.14,19.39,10.14,12.77,14.77
333.0,"2017-10-22",80.0,6.8,1021.8,4.06,9.94,77.0,8.99,1.84,0.06,0.39,13.43,7.92,15.43,9.92,10.68,12.68
1180.0,"2017-10-23",85.0,8.21,1024.41,2.78,9.5,88.0,6.11,1.82,0.04,0.23,14.4,9.87,16.4,11.87,12.14,14.14
795.0,"2017-10-24",86.0,10.72,1024.71,2.24,9.02,89.0,5.01,1.53,0.01,0.08,17.96,9.69,19.96,11.69,13.83,15.83
617.0,"2017-10-25",84.0,10.82,1023.93,1.49,8.83,80.0,3.59,1.19,0.0,0.03,20.47,8.48,22.47,10.48,14.48,16.48
966.0,"2017-10-26",83.0,10.07,1025.44,1.18,6.93,73.0,3.15,1.21,0.0,0.05,20.88,10.02,22.88,12.02,15.45,17.45
725.0,"2017-10-27",86.0,9.99,1028.94,2.41,8.07,82.0,5.92,1.79,0.01,0.1,16.27,4.65,18.27,6.65,10.46,12.46
1099.0,"2017-10-28",82.0,5.79,1029.17,2.41,8.3,71.0,6.09,1.58,0.0,0.03,14.19,6.19,16.19,8.19,10.19,12.19
1175.0,"2017-10-29",87.0,7.47,1022.65,3.21,9.09,91.0,6.94,1.59,0.03,0.24,13.51,5.09,15.51,7.09,9.3,11.3
619.0,"2017-10-30",79.0,4.39,1025.09,2.83,9.69,71.0,6.3,1.55,0.01,0.06,12.29,0.52,14.29,2.52,6.41,8.41
800.0,"2017-10-31",79.0,2.23,1026.56,1.6,9.5,48.0,4.0,0.74,0.0,0.02,13.07,2.04,15.07,4.04,7.56,9.56
872.0,"2017-11-01",79.0,4.2,1022.08,1.77,9.72,53.0,4.01,0.57,0.0,0.01,15.61,5.8,17.61,7.8,10.71,12.71
986.0,"2017-11-02",84.0,7.79,1018.15,1.64,8.85,79.0,3.98,1.27,0.0,0.01,16.23,6.21,18.23,8.21,11.22,13.22
563.0,"2017-11-03",85.0,8.1,1014.73,1.5,7.96,74.0,3.61,1.27,0.01,0.09,16.62,8.17,18.62,10.17,12.4,14.4
19.0,"2017-11-04",88.0,9.6,1010.74,2.47,8.96,82.0,6.03,1.37,0.12,0.97,16.06,6.45,18.06,8.45,11.26,13.26
475.0,"2017-11-05",85.0,5.27,1015.93,3.26,9.67,77.0,7.82,1.47,0.17,1.18,10.59,1.71,12.59,3.71,6.15,8.15
466.0,"2017-11-06",82.0,1.82,1022.84,3.13,9.62,71.0,6.9,1.47,0.01,0.1,9.33,-0.33,11.33,1.67,4.5,6.5
780.0,"2017-11-07",82.0,0.85,1020.58,2.18,9.42,71.0,5.46,1.01,0.02,0.19,9.04,2.09,11.04,4.09,5.57,7.57
1190.0,"2017-11-08",87.0,2.91,1020.51,2.17,9.05,89.0,4.91,1.29,0.06,0.4,8.0,3.59,10.0,5.59,5.8,7.8
92.0,"2017-11-09",89.0,4.04,1025.47,1.98,8.55,91.0,4.6,1.27,0.03,0.2,8.72,4.36,10.72,6.36,6.54,8.54
160.0,"2017-11-10",90.0,5.75,1025.24,2.84,8.18,91.0,6.01,1.21,0.03,0.29,10.6,6.62,12.6,8.62,8.61,10.61
530.0,"2017-11-11",91.0,7.99,1019.55,3.91,8.77,92.0,8.6,1.2,0.15,0.66,12.29,8.8,14.29,10.8,10.55,12.55
367.0,"2017-11-12",87.0,6.91,1012.84,4.6,9.18,87.0,11.39,1.15,0.2,1.31,12.59,2.53,14.59,4.53,7.56,9.56
65.0,"2017-11-13",81.0,1.72,1020.68,3.96,9.93,74.0,8.55,1.14,0.02,0.15,8.33,0.21,10.33,2.21,4.27,6.27
508.0,"2017-11-14",83.0,0.91,1025.74,2.34,8.83,70.0,5.3,1.01,0.0,0.04,8.56,0.63,10.56,2.63,4.6,6.6
45.0,"2017-11-15",84.0,1.42,1024.83,1.72,8.0,78.0,4.08,0.82,0.0,0.04,9.78,0.29,11.78,2.29,5.04,7.04
1104.0,"2017-11-16",86.0,1.67,1024.03,1.29,7.33,79.0,3.42,0.75,0.0,0.03,8.84,1.8,10.84,3.8,5.32,7.32
292.0,"2017-11-17",86.0,2.96,1025.4,1.67,7.27,78.0,3.94,0.9,0.0,0.03,10.69,1.87,12.69,3.87,6.28,8.28
956.0,"2017-11-18",87.0,2.6,1025.01,1.93,7.58,83.0,4.76,0.9,0.01,0.11,8.78,1.31,10.78,3.31,5.05,7.05
218.0,"2017-11-19",87.0,2.71,1023.86,1.97,7.76,82.0,5.02,0.9,0.02,0.24,9.38,1.52,11.38,3.52,5.45,7.45
934.0,"2017-11-20",89.0,3.58,1023.51,2.08,7.81,86.0,5.1,0.87,0.01,0.08,9.95,3.4,11.95,5.4,6.68,8.68
85.0,"2017-11-21",86.0,4.8,1019.27,2.19,8.24,86.0,4.42,0.69,0.01,0.1,12.66,3.4,14.66,5.4,8.03,10.03
1107.0,"2017-11-22",79.0,4.8,1011.98,3.15,8.86,74.0,7.18,0.55,0.0,0.01,15.18,8.37,17.18,10.37,11.78,13.78
724.0,"2017-11-23",76.0,7.39,1010.46,4.26,9.85,81.0,9.85,0.9,0.03,0.35,15.63,8.12,17.63,10.12,11.88,13.88
688.0,"2017-11-24",87.0,7.82,1014.48,2.57,9.37,89.0,6.28,0.91,0.13,0.94,12.75,5.77,14.75,7.77,9.26,11.26
1142.0,"2017-11-25",86.0,3.89,1018.4,2.99,9.41,79.0,7.58,0.9,0.18,1.06,8.73,-0.33,10.73,1.67,4.2,6.2
155.0,"2017-11-26",84.0,0.09,1028.54,2.64,9.76,74.0,6.15,0.86,0.01,0.11,6.93,0.16,8.93,2.16,3.55,5.55
855.0,"2017-11-27",84.0,1.58,1025.98,3.22,9.64,86.0,7.1,0.78,0.06,0.34,8.56,1.76,10.56,3.76,5.16,7.16
318.0,"2017-11-28",86.0,2.05,1013.4,2.68,9.41,85.0,6.49,0.86,0.15,0.92,7.67,0.36,9.67,2.36,4.02,6.02
1045.0,"2017-11-29",89.0,0.91,1009.67,2.01,8.34,81.0,4.44,0.9,0.04,0.3,5.81,-0.18,7.81,1.82,2.82,4.82
953.0,"2017-11-30",87.0,-0.25,1012.3,2.83,8.97,84.0,6.02,0.9,0.03,0.28,4.62,-1.07,6.62,0.93,1.78,3.78
37.0,"2017-12-01",88.0,-1.09,1015.58,2.76,9.03,83.0,6.01,0.9,0.05,0.35,3.17,-1.62,5.17,0.38,0.78,2.78
436.0,"2017-12-02",87.0,-1.97,1023.5,3.19,8.25,80.0,6.5,0.88,0.03,0.3,2.45,-3.38,4.45,-1.38,-0.47,1.53
729.0,"2017-12-03",87.0,-2.25,1028.87,2.13,7.05,86.0,4.55,0.83,0.01,0.14,2.95,-0.33,4.95,1.67,1.31,3.31
740.0,"2017-12-04",88.0,1.26,1034.53,1.68,6.52,90.0,4.01,0.81,0.01,0.12,6.77,1.31,8.77,3.31,4.04,6.04
104.0,"2017-12-05",90.0,1.86,1037.76,1.32,6.98,91.0,3.17,0.71,0.02,0.53,7.21,0.68,9.21,2.68,3.95,5.95
496.0,"2018-02-05",87.0,-1.1,1017.99,3.1,8.87,88.0,6.27,1.42,0.06,0.3,3.0,-0.73,5.0,1.27,1.14,3.14
957.0,"2017-12-06",89.0,0.66,1033.43,1.65,7.21,89.0,3.89,0.77,0.01,0.35,5.74,-0.71,7.74,1.29,2.52,4.52
553.0,"2017-12-07",88.0,1.88,1024.21,3.49,7.8,88.0,8.02,0.83,0.07,0.65,8.85,3.23,10.85,5.23,6.04,8.04
744.0,"2017-12-08",85.0,1.93,1020.54,3.51,9.51,79.0,8.47,0.86,0.09,0.57,6.75,-1.01,8.75,0.99,2.87,4.87
1125.0,"2017-12-09",84.0,-1.29,1020.72,2.6,9.76,81.0,6.06,0.77,0.02,0.2,4.22,0.12,6.22,2.12,2.17,4.17
887.0,"2017-12-10",89.0,3.48,997.14,4.84,8.82,91.0,12.21,0.87,0.35,1.69,9.5,5.36,11.5,7.36,7.43,9.43
25.0,"2017-12-11",88.0,4.68,983.99,5.31,9.29,91.0,14.22,0.87,0.32,1.6,9.14,0.38,11.14,2.38,4.76,6.76
698.0,"2017-12-12",88.0,0.83,1011.89,2.45,9.76,77.0,5.87,0.8,0.03,0.22,6.26,0.14,8.26,2.14,3.2,5.2
975.0,"2017-12-13",88.0,2.7,1012.62,4.39,9.11,87.0,10.4,0.85,0.21,1.68,8.0,4.59,10.0,6.59,6.3,8.3
784.0,"2017-12-14",86.0,4.32,1005.39,5.02,9.74,83.0,12.37,0.86,0.18,1.08,8.74,2.91,10.74,4.91,5.83,7.83
1153.0,"2017-12-15",87.0,2.42,1002.83,3.99,9.78,82.0,9.32,0.89,0.16,1.65,6.95,0.96,8.95,2.96,3.96,5.96
647.0,"2017-12-16",87.0,0.67,1016.98,2.85,9.68,79.0,6.07,0.85,0.04,0.73,5.6,-0.46,7.6,1.54,2.57,4.57
339.0,"2017-12-17",89.0,0.82,1027.32,2.18,8.71,86.0,4.84,0.85,0.03,0.58,5.37,1.88,7.37,3.88,3.63,5.63
119.0,"2017-12-18",90.0,2.88,1026.85,2.95,8.38,86.0,6.85,0.86,0.11,0.79,7.34,-0.19,9.34,1.81,3.58,5.58
1135.0,"2017-12-19",91.0,1.04,1035.2,1.57,7.41,77.0,3.5,0.78,0.01,0.06,5.96,0.59,7.96,2.59,3.28,5.28
27.0,"2017-12-20",92.0,2.49,1036.3,1.75,6.25,92.0,3.77,0.86,0.01,0.08,6.86,3.95,8.86,5.95,5.41,7.41
558.0,"2017-12-21",93.0,4.87,1038.39,1.77,6.12,94.0,3.86,0.86,0.05,0.58,8.36,5.47,10.36,7.47,6.92,8.92
984.0,"2017-12-22",93.0,5.89,1037.23,2.01,7.01,94.0,4.34,0.88,0.09,0.83,9.04,5.62,11.04,7.62,7.33,9.33
1152.0,"2017-12-23",91.0,5.54,1037.08,1.72,7.79,95.0,4.03,0.82,0.01,0.14,9.09,4.36,11.09,6.36,6.73,8.73
571.0,"2017-12-24",90.0,4.0,1031.77,1.87,9.07,93.0,4.03,0.77,0.0,0.04,7.93,2.01,9.93,4.01,4.97,6.97
791.0,"2017-12-25",91.0,2.57,1020.91,2.95,8.54,92.0,6.69,0.79,0.04,0.61,7.08,2.59,9.08,4.59,4.84,6.84
890.0,"2017-12-26",86.0,3.59,1007.89,4.18,9.66,82.0,10.74,0.87,0.09,0.77,8.34,3.58,10.34,5.58,5.96,7.96
552.0,"2017-12-27",85.0,2.06,993.43,5.34,9.75,86.0,13.65,0.88,0.15,0.9,6.61,-0.52,8.61,1.48,3.05,5.05
1186.0,"2017-12-28",84.0,-0.94,1006.67,2.83,9.88,76.0,6.79,0.8,0.02,0.15,4.76,-0.75,6.76,1.25,2.01,4.01
