id,date_iso,humidite,point_rose,press_sta,press_mer,vvent,visibilite,nebulosite,rafale_10min,precip_24h,precip_01h,temperature,temperatureoffset2,temperature_diurne,temperature_diurne_offset2,temperature_nocturne,temperature_nocturne_offset2
421,2019-10-08,77.41,10.93,99475.48,101546.13,3.93,28256.49,87.58,6.15,3.08,0.11,15.37,17.37,16.67,18.67,13.19,15.19
504,2019-10-07,76.34,9.29,99664.91,101785.46,3.96,29005.53,89.02,6.22,2.73,0.10,13.92,15.92,14.81,16.81,12.44,14.44
1043,2019-10-06,79.58,11.31,99508.99,101601.32,4.31,26612.51,88.61,6.71,1.85,0.12,15.10,17.10,15.91,17.91,13.76,15.76
301,2019-10-05,79.24,11.48,99444.49,101536.13,3.43,28516.92,93.23,5.39,0.90,0.02,15.37,17.37,16.16,18.16,14.05,16.05
432,2019-10-04,78.30,10.37,99275.90,101365.57,4.56,27045.36,93.10,7.16,0.95,0.03,14.38,16.38,15.57,17.57,12.38,14.38
283,2019-10-03,71.53,7.16,99687.58,101795.47,3.15,33239.29,78.86,4.98,0.55,0.01,12.75,14.75,14.09,16.09,10.52,12.52
317,2019-10-02,76.19,10.61,99310.03,101407.00,4.53,33543.19,87.72,7.05,5.28,0.09,15.06,17.06,15.74,17.74,13.93,15.93
656,2019-10-01,81.34,13.85,98812.17,100856.50,4.58,29117.22,89.27,7.29,3.15,0.22,17.34,19.34,18.45,20.45,15.47,17.47
1117,2019-09-30,76.92,13.02,99398.84,101463.56,3.76,29381.23,84.83,5.88,1.14,0.02,17.48,19.48,18.46,20.46,15.83,17.83
1112,2019-09-29,75.63,12.42,99127.38,101168.28,5.44,29825.39,83.56,8.75,1.26,0.08,17.40,19.40,18.99,20.99,14.75,16.75
549,2019-09-28,74.29,12.05,99687.74,101776.53,4.13,32150.79,83.41,10.16,1.30,0.01,17.02,19.02,18.10,20.10,15.21,17.21
767,2019-09-27,78.26,13.19,99454.53,101512.16,4.52,27656.51,87.97,7.15,2.01,0.08,17.34,19.34,18.31,20.31,15.73,17.73
879,2019-09-26,79.40,14.13,99336.37,101388.56,4.76,26628.49,92.66,7.37,2.37,0.05,18.06,20.06,19.03,21.03,16.45,18.45
255,2019-09-25,80.76,13.15,99092.47,101152.88,4.85,28634.31,95.17,7.48,3.52,0.09,16.77,18.77,17.39,19.39,15.73,17.73
809,2019-09-24,79.16,12.90,99103.36,101161.24,4.33,29779.53,90.65,6.87,4.47,0.25,16.87,18.87,17.78,19.78,15.36,17.36
885,2019-09-23,78.89,12.51,99508.12,101584.00,3.68,29257.13,90.21,5.70,7.01,0.15,16.61,18.61,17.68,19.68,14.83,16.83
661,2019-09-22,80.10,14.27,98994.97,101037.06,4.15,29417.14,93.25,6.55,5.03,0.39,17.99,19.99,18.60,20.60,16.97,18.97
1167,2019-09-21,64.21,12.07,99286.12,101319.84,4.34,31951.10,73.08,6.95,0.78,0.06,19.54,21.54,21.13,23.13,16.89,18.89
18,2019-09-20,55.52,8.09,99938.45,102012.22,4.26,34462.40,28.50,6.69,0.02,0.00,18.07,20.07,19.91,21.91,15.01,17.01
805,2019-09-19,59.16,8.48,100156.46,102256.91,4.45,32197.20,44.32,7.11,0.48,0.00,17.30,19.30,18.73,20.73,14.90,16.90
61,2019-09-18,62.76,10.11,99964.58,102053.59,4.59,30244.08,58.18,7.22,0.27,0.03,18.05,20.05,19.31,21.31,15.93,17.93
577,2019-09-17,67.20,13.06,99852.23,101911.94,3.35,29411.54,68.76,5.30,0.03,0.00,20.08,22.08,21.64,23.64,17.49,19.49
1026,2019-09-16,65.60,12.76,99978.06,102030.56,2.36,28561.43,68.03,3.83,0.11,0.00,20.61,22.61,22.58,24.58,17.32,19.32
948,2019-09-15,65.15,12.85,100291.23,102344.88,2.34,30445.42,48.01,3.78,0.10,0.01,20.70,22.70,22.93,24.93,16.99,18.99
941,2019-09-14,67.99,13.61,100677.44,102747.62,2.92,30994.57,65.06,4.56,0.07,0.01,20.40,22.40,22.24,24.24,17.34,19.34
529,2019-09-13,69.33,13.19,100958.02,103021.86,2.77,33078.18,65.31,4.37,0.08,0.00,19.80,21.80,21.72,23.72,16.59,18.59
44,2019-09-12,67.76,11.95,100882.98,102979.31,2.84,34416.32,74.12,4.46,0.21,0.01,18.98,20.98,20.90,22.90,15.78,17.78
792,2019-09-11,67.10,10.03,100328.44,102437.24,3.35,34508.72,80.68,5.26,1.82,0.01,17.01,19.01,18.84,20.84,13.97,15.97
234,2019-09-10,68.90,9.03,99553.01,101654.69,3.24,33423.11,85.54,5.16,3.86,0.15,15.40,17.40,16.76,18.76,13.14,15.14
1031,2019-09-09,66.33,7.15,99490.24,101587.88,2.80,34747.11,83.27,4.45,0.76,0.09,14.17,16.17,15.79,17.79,11.45,13.45
1191,2019-09-08,66.06,7.95,99902.68,102017.25,3.80,33352.60,77.46,5.98,0.84,0.03,15.13,17.13,16.51,18.51,12.84,14.84
79,2019-09-07,65.00,8.95,100010.51,102116.28,3.60,33962.04,84.78,5.71,0.64,0.05,16.37,18.37,17.84,19.84,13.92,15.92
590,2019-09-06,62.36,7.64,100214.79,102337.09,4.08,33361.67,79.89,6.37,0.14,0.01,15.69,17.69,17.27,19.27,13.07,15.07
130,2019-09-05,64.32,9.33,100114.53,102226.81,4.58,32116.72,77.67,7.16,0.57,0.01,16.69,18.69,17.78,19.78,14.87,16.87
996,2019-09-04,62.59,10.38,99871.88,101947.03,3.55,31197.57,51.65,5.65,0.31,0.01,18.77,20.77,20.91,22.91,15.21,17.21
281,2019-09-03,60.44,9.62,100262.44,102352.69,2.83,34019.18,47.79,4.59,0.17,0.01,18.54,20.54,20.76,22.76,14.86,16.86
201,2019-09-02,62.34,9.99,100126.04,102222.97,3.72,32678.09,61.91,5.91,0.47,0.03,18.18,20.18,19.81,21.81,15.47,17.47
756,2019-09-01,67.79,12.74,99653.09,101724.15,3.23,32711.42,82.20,5.21,0.35,0.01,19.31,21.31,20.32,22.32,17.63,19.63
823,2019-08-31,65.84,14.61,99484.97,101505.75,3.30,27204.13,59.67,5.26,0.22,0.00,22.03,24.03,24.07,26.07,18.62,20.62
70,2019-08-30,64.06,14.23,99971.89,102032.85,2.28,28341.95,32.83,3.78,0.05,0.00,22.23,24.23,24.52,26.52,18.42,20.42
574,2019-08-29,68.90,15.02,99944.35,101989.57,2.60,25344.34,60.85,4.19,0.28,0.00,21.57,23.57,23.27,25.27,18.74,20.74
825,2019-08-28,71.97,16.29,99619.91,101648.50,2.51,20937.00,86.15,4.07,0.41,0.02,22.12,24.12,23.65,25.65,19.57,21.57
894,2019-08-27,67.91,16.00,99543.36,101564.78,2.49,21723.14,86.25,4.00,0.21,0.01,22.95,24.95,24.61,26.61,20.18,22.18
222,2019-08-26,63.00,14.63,99628.24,101660.67,2.18,22268.19,54.82,3.61,0.01,0.00,23.43,25.43,25.78,27.78,19.51,21.51
237,2019-08-25,64.00,14.56,99728.56,101765.29,2.20,23845.37,52.73,3.61,0.05,0.00,22.89,24.89,25.24,27.24,18.99,20.99
53,2019-08-24,59.34,13.37,99727.18,101790.59,2.42,27571.09,48.56,3.93,0.04,0.00,22.94,24.94,25.56,27.56,18.56,20.56
46,2019-08-23,59.41,12.09,100057.98,102122.54,2.76,30272.58,45.91,4.45,0.10,0.01,21.55,23.55,24.01,26.01,17.43,19.43
585,2019-08-22,62.57,11.61,100233.73,102312.96,2.59,30496.93,47.76,4.26,0.05,0.00,19.96,21.96,22.24,24.24,16.15,18.15
1050,2019-08-21,65.51,11.20,100291.73,102405.64,2.78,30604.60,58.18,4.55,1.34,0.00,18.72,20.72,20.89,22.89,15.10,17.10
868,2019-08-20,72.79,12.46,100199.24,102295.68,2.73,30489.29,79.55,4.11,3.16,0.18,17.91,19.91,19.25,21.25,15.68,17.68
731,2019-08-19,73.83,13.53,99773.39,101860.02,3.09,29876.14,84.76,4.89,2.78,0.06,18.77,20.77,20.00,22.00,16.71,18.71
291,2019-08-18,75.50,15.95,99116.52,101136.73,4.24,28148.02,82.61,6.67,4.10,0.17,20.93,22.93,22.41,24.41,18.46,20.46
841,2019-08-17,75.11,15.20,99253.04,101271.69,3.56,27853.62,93.32,5.57,1.70,0.13,20.48,22.48,21.80,23.80,18.28,20.28
896,2019-08-16,67.60,12.81,99643.36,101697.16,3.19,33047.12,78.43,5.11,0.25,0.02,19.72,21.72,21.56,23.56,16.67,18.67
892,2019-08-15,69.05,13.30,99722.20,101784.97,4.47,33008.92,87.95,7.00,0.71,0.02,19.64,21.64,20.78,22.78,17.74,19.74
362,2019-08-14,65.65,11.21,99656.67,101765.81,3.65,31456.84,81.63,5.87,0.65,0.02,18.80,20.80,20.60,22.60,15.80,17.80
1020,2019-08-13,67.53,10.79,99889.84,102006.32,3.63,32959.19,80.03,5.69,1.64,0.05,17.60,19.60,19.11,21.11,15.08,17.08
468,2019-08-12,74.50,13.15,99689.59,101768.88,3.64,28593.54,82.53,5.79,3.92,0.09,18.23,20.23,19.48,21.48,16.14,18.14
81,2019-08-11,75.19,14.33,99587.59,101650.34,3.33,27708.56,84.91,5.30,2.41,0.21,19.20,21.20,20.19,22.19,17.55,19.55
660,2019-08-10,67.03,15.04,99534.23,101568.16,5.07,26349.27,81.51,8.13,4.48,0.10,21.95,23.95,23.15,25.15,19.94,21.94
602,2019-08-09,70.17,17.70,98913.21,100900.06,4.78,28228.73,85.44,7.70,3.25,0.25,23.95,25.95,25.37,27.37,21.59,23.59
35,2019-08-08,68.56,16.29,99075.74,101086.94,2.49,29129.55,79.46,4.11,2.37,0.07,23.24,25.24,25.27,27.27,19.86,21.86
176,2019-08-07,74.75,16.25,99060.36,101091.86,2.95,27070.33,83.28,4.72,4.24,0.20,21.38,23.38,22.54,24.54,19.46,21.46
771,2019-08-06,71.69,16.16,99222.12,101245.70,2.87,27614.26,86.95,4.55,0.70,0.06,22.12,24.12,23.52,25.52,19.78,21.78
335,2019-08-05,66.97,15.32,99397.77,101420.53,3.09,28713.86,83.89,4.97,0.11,0.00,22.47,24.47,23.97,25.97,19.95,21.95
505,2019-08-04,60.63,13.58,99410.24,101435.63,2.60,31171.43,68.46,4.19,0.01,0.00,22.76,24.76,24.96,26.96,19.10,21.10
134,2019-08-03,62.02,13.37,99533.03,101574.81,2.57,29831.57,58.27,4.24,0.02,0.00,22.05,24.05,24.25,26.25,18.38,20.38
937,2019-08-02,63.17,13.22,99573.16,101625.64,2.99,29485.87,60.52,4.83,0.43,0.01,21.52,23.52,23.59,25.59,18.07,20.07
412,2019-08-01,64.41,12.42,99612.98,101669.53,2.67,32219.30,78.77,4.29,0.29,0.02,20.21,22.21,22.09,24.09,17.06,19.06
172,2019-07-31,64.09,11.75,99727.11,101798.74,3.75,33082.43,77.16,6.00,0.57,0.00,19.53,21.53,21.15,23.15,16.83,18.83
1130,2019-07-30,67.25,13.43,99356.28,101404.65,5.08,28659.03,83.63,8.06,0.94,0.06,20.16,22.16,21.43,23.43,18.04,20.04
588,2019-07-29,61.50,11.94,98966.37,101004.20,3.71,31203.74,51.73,5.92,0.45,0.00,20.65,22.65,23.10,25.10,16.56,18.56
507,2019-07-28,69.70,12.71,98773.72,100827.85,4.77,29543.94,80.09,7.46,7.26,0.12,19.04,21.04,20.47,22.47,16.66,18.66
687,2019-07-27,81.38,15.95,98653.84,100697.82,3.55,24245.51,92.06,5.67,8.63,0.39,19.51,21.51,20.16,22.16,18.43,20.43
1075,2019-07-26,69.52,16.81,99127.51,101142.42,3.24,24436.15,84.40,5.30,2.20,0.18,23.53,25.53,24.58,26.58,21.78,23.78
597,2019-07-25,53.65,16.17,99216.31,101187.78,3.41,22824.85,48.42,5.59,0.09,0.03,28.11,30.11,30.80,32.80,23.62,25.62
323,2019-07-24,55.62,16.39,99444.61,101424.32,2.59,23044.10,33.25,4.34,0.06,0.01,27.39,29.39,29.79,31.79,23.40,25.40
270,2019-07-23,54.40,15.60,99653.14,101647.26,2.86,24652.11,49.49,4.65,0.02,0.00,27.31,29.31,30.29,32.29,22.34,24.34
522,2019-07-22,60.75,15.38,100139.35,102163.66,2.38,28428.84,54.33,3.93,0.03,0.00,24.63,26.63,27.14,29.14,20.44,22.44
216,2019-07-21,67.06,15.56,100079.67,102118.19,2.45,28081.88,74.73,4.01,0.44,0.02,22.69,24.69,24.55,26.55,19.60,21.60
679,2019-07-20,69.34,15.88,99452.65,101470.50,3.84,26954.91,79.67,6.07,1.22,0.03,22.37,24.37,24.11,26.11,19.47,21.47
806,2019-07-19,64.80,14.15,99471.84,101504.00,2.94,29062.57,76.18,4.82,0.39,0.03,21.97,23.97,23.90,25.90,18.75,20.75
1084,2019-07-18,63.26,12.83,99399.73,101447.25,3.67,28679.56,88.85,5.85,0.17,0.00,20.98,22.98,22.60,24.60,18.28,20.28
1062,2019-07-17,57.79,11.56,99427.89,101471.09,2.92,30844.26,67.91,4.66,0.02,0.00,21.43,23.43,23.84,25.84,17.41,19.41
264,2019-07-16,58.13,11.15,99632.49,101689.82,2.79,30860.56,41.68,4.55,0.43,0.00,20.76,22.76,23.21,25.21,16.67,18.67
1089,2019-07-15,59.71,11.01,99615.88,101615.24,4.35,31320.80,65.43,7.05,0.26,0.07,19.86,21.86,21.47,23.47,17.17,19.17
531,2019-07-14,61.02,12.29,99674.64,101594.55,4.42,30776.74,67.56,6.97,0.03,0.00,20.88,22.88,22.57,24.57,18.07,20.07
836,2019-07-13,62.97,13.30,99818.08,101731.44,3.63,30240.07,53.67,5.75,0.27,0.01,21.59,23.59,23.48,25.48,18.44,20.44
1033,2019-07-12,63.29,13.99,99633.90,101530.88,3.62,31123.88,74.66,5.80,0.24,0.01,22.09,24.09,23.89,25.89,19.08,21.08
217,2019-07-11,60.50,13.05,99547.80,101441.38,2.66,32574.25,86.16,4.28,0.05,0.01,21.83,23.83,23.65,25.65,18.81,20.81
33,2019-07-10,54.51,11.05,99756.17,101675.84,3.05,32550.93,57.75,5.10,0.72,0.01,21.56,23.56,23.74,25.74,17.93,19.93
142,2019-07-09,58.86,11.33,99740.69,101648.02,4.10,29159.87,71.36,6.56,2.06,0.15,20.51,22.51,22.01,24.01,18.02,20.02
605,2019-07-08,63.56,13.71,99497.31,101553.65,3.44,24740.71,76.39,5.56,0.43,0.00,21.73,23.73,23.52,25.52,18.74,20.74
368,2019-07-07,68.40,15.60,99336.09,101370.59,3.18,24346.25,80.15,5.15,0.98,0.04,22.36,24.36,23.97,25.97,19.67,21.67
461,2019-07-06,63.09,15.58,99270.39,101284.92,2.66,26693.59,62.40,4.41,0.34,0.06,23.84,25.84,26.06,28.06,20.15,22.15
752,2019-07-05,57.35,14.20,99622.11,101637.88,2.79,27119.07,36.79,4.47,0.03,0.00,24.32,26.32,26.97,28.97,19.89,21.89
554,2019-07-04,56.25,13.12,99823.78,101858.31,3.59,30510.57,31.19,5.83,0.33,0.00,23.18,25.18,25.48,27.48,19.36,21.36
102,2019-07-03,60.54,13.54,99832.73,101845.06,4.10,28564.63,61.01,6.55,0.47,0.00,22.19,24.19,24.10,26.10,19.00,21.00
525,2019-07-02,61.81,14.34,99885.20,101911.55,3.71,29081.07,67.99,6.00,1.04,0.01,22.71,24.71,24.46,26.46,19.21,21.21
646,2019-07-01,69.46,15.53,99896.99,101942.38,3.29,23865.22,75.03,5.48,0.54,0.00,21.91,23.91,23.37,25.37,19.47,21.47
215,2019-06-30,68.53,16.92,99737.78,101745.09,3.15,22118.11,74.57,5.10,0.05,0.00,23.76,25.76,25.52,27.52,20.82,22.82
229,2019-06-29,62.61,16.82,99517.98,101515.19,2.87,21119.61,51.63,4.62,0.00,0.00,25.84,27.84,28.53,30.53,21.35,23.35
1094,2019-06-28,62.19,16.89,99756.88,101767.03,3.55,21620.18,46.80,5.58,0.00,0.00,25.74,27.74,27.80,29.80,22.32,24.32
544,2019-06-27,60.43,17.59,99953.35,101951.52,3.92,19654.89,40.40,6.17,0.03,0.00,26.99,28.99,29.22,31.22,23.27,25.27
480,2019-06-26,62.08,17.02,99954.82,101953.06,3.81,20570.95,44.61,6.02,0.23,0.01,26.08,28.08,28.59,30.59,21.90,23.90
122,2019-06-25,66.54,16.15,99745.92,101759.16,3.09,23366.63,74.77,4.98,1.27,0.02,23.70,25.70,25.84,27.84,20.14,22.14
741,2019-06-24,70.13,16.00,99541.83,101542.64,3.10,24335.47,84.63,4.91,0.47,0.04,22.49,24.49,24.34,26.34,19.41,21.41
706,2019-06-23,68.51,14.98,99387.56,101414.69,3.01,27082.17,77.74,4.75,0.14,0.00,21.64,23.64,24.03,26.03,17.65,19.65
379,2019-06-22,69.43,12.71,99662.38,101730.06,3.09,28442.89,75.76,5.01,1.86,0.01,18.94,20.94,20.78,22.78,15.86,17.86
1101,2019-06-21,74.84,12.65,99742.62,101823.63,2.97,28215.49,81.04,4.74,2.68,0.15,17.61,19.61,19.08,21.08,15.16,17.16
136,2019-06-20,74.33,13.23,99462.95,101530.21,3.22,28123.17,84.97,5.14,1.96,0.08,18.27,20.27,19.58,21.58,16.08,18.08
428,2019-06-19,68.96,13.68,99100.80,101126.66,3.52,24519.78,85.80,5.69,1.18,0.04,20.31,22.31,21.91,23.91,17.65,19.65
272,2019-06-18,65.24,13.84,99272.04,101238.49,2.94,26209.18,80.82,4.64,0.31,0.02,21.46,23.46,23.73,25.73,17.66,19.66
912,2019-06-17,66.56,12.45,99659.40,101715.82,2.44,26599.95,50.76,3.96,0.11,0.00,19.67,21.67,22.30,24.30,15.30,17.30
1100,2019-06-16,71.63,11.86,99912.29,101994.38,3.16,25836.38,74.72,5.13,2.34,0.01,17.62,19.62,19.58,21.58,14.34,16.34
263,2019-06-15,79.12,12.78,99597.97,101681.27,3.61,23943.67,90.75,5.81,5.24,0.25,16.73,18.73,17.80,19.80,14.96,16.96
422,2019-06-14,72.57,11.62,99220.42,101285.13,3.52,28579.04,90.57,5.64,1.49,0.12,17.23,19.23,18.76,20.76,14.67,16.67
371,2019-06-13,69.71,9.77,99238.73,101263.76,3.70,31516.51,76.61,5.88,1.53,0.04,16.10,18.10,18.23,20.23,12.55,14.55
450,2019-06-12,76.12,9.74,99144.94,101149.23,3.73,28346.93,83.69,5.93,4.55,0.15,14.36,16.36,15.78,17.78,11.98,13.98
950,2019-06-11,82.45,10.01,99092.82,101209.33,3.01,23988.07,94.11,4.79,5.29,0.18,13.14,15.14,14.07,16.07,11.60,13.60
308,2019-06-10,79.61,11.39,99412.83,101504.78,3.57,24274.01,93.31,5.65,3.55,0.15,15.22,17.22,16.08,18.08,13.79,15.79
1093,2019-06-09,72.22,10.75,99826.85,101910.53,2.91,27996.65,92.27,4.64,1.15,0.07,16.18,18.18,17.63,19.63,13.76,15.76
964,2019-06-08,63.72,8.21,100062.95,102155.09,4.53,29732.30,77.83,7.36,3.37,0.04,15.96,17.96,17.76,19.76,12.98,14.98
1103,2019-06-07,71.36,9.72,98880.47,100939.24,6.27,27389.10,89.21,10.30,3.94,0.24,15.42,17.42,16.38,18.38,13.80,15.80
1122,2019-06-06,70.37,9.19,99161.43,101242.81,3.51,29868.30,82.60,5.66,5.13,0.03,15.07,17.07,16.62,18.62,12.50,14.50
884,2019-06-05,75.39,10.78,98875.34,100925.82,3.67,26493.38,88.81,5.90,6.92,0.36,15.86,17.86,16.98,18.98,14.00,16.00
639,2019-06-04,69.85,12.72,98880.74,100905.56,3.87,25960.88,82.85,6.12,1.55,0.16,19.22,21.22,21.33,23.33,15.71,17.71
1092,2019-06-03,68.16,12.35,99509.52,101555.59,2.81,28814.83,81.26,4.50,0.46,0.00,18.90,20.90,20.40,22.40,16.41,18.41
1159,2019-06-02,63.05,12.95,99525.21,101550.84,3.13,28383.25,57.56,4.94,0.04,0.00,21.29,23.29,23.82,25.82,17.06,19.06
398,2019-06-01,64.51,12.51,99967.53,102018.50,2.26,30768.61,30.26,3.70,0.03,0.00,20.35,22.35,23.36,25.36,15.33,17.33
24,2019-05-31,66.94,11.22,100362.41,102444.88,2.28,32211.20,58.56,3.75,0.04,0.00,18.22,20.22,20.75,22.75,14.00,16.00
64,2019-05-30,70.28,10.31,100410.27,102517.06,3.27,33035.54,84.18,5.17,0.10,0.00,16.35,18.35,18.13,20.13,13.38,15.38
595,2019-05-29,69.75,8.11,99998.45,102123.09,4.21,29039.03,85.74,6.66,1.30,0.00,14.23,16.23,15.86,17.86,11.52,13.52
582,2019-05-28,73.35,9.05,99288.87,101397.25,5.15,27186.04,88.15,8.15,1.37,0.07,14.09,16.09,15.06,17.06,12.48,14.48
676,2019-05-27,76.08,11.26,99213.21,101301.66,4.10,28103.08,92.71,6.53,0.78,0.06,15.84,17.84,16.89,18.89,14.08,16.08
983,2019-05-26,75.41,11.03,99647.41,101742.56,3.75,27374.43,91.94,6.04,0.60,0.01,15.87,17.87,17.21,19.21,13.63,15.63
917,2019-05-25,75.00,11.10,99735.31,101839.37,3.45,24047.31,89.41,5.47,2.20,0.03,15.89,17.89,17.29,19.29,13.55,15.55
140,2019-05-24,74.41,10.86,99587.00,101678.34,3.12,23366.85,90.07,4.97,1.76,0.15,15.90,17.90,17.43,19.43,13.35,15.35
932,2019-05-23,65.81,9.22,99664.88,101749.80,2.24,28458.64,78.27,3.66,0.06,0.02,16.43,18.43,18.91,20.91,12.30,14.30
325,2019-05-22,67.65,8.96,99793.42,101892.78,2.55,25456.75,67.83,4.13,0.33,0.00,15.73,17.73,18.13,20.13,11.74,13.74
818,2019-05-21,75.19,9.81,99521.30,101655.03,3.29,19249.22,84.07,5.22,0.96,0.03,14.62,16.62,16.34,18.34,11.76,13.76
246,2019-05-20,79.59,9.91,99040.09,101169.13,3.85,18674.98,92.79,5.97,2.89,0.08,13.66,15.66,14.75,16.75,11.85,13.85
1014,2019-05-19,83.83,9.90,98706.40,100840.13,3.13,20488.29,95.76,4.89,2.88,0.11,12.72,14.72,13.60,15.60,11.26,13.26
1088,2019-05-18,79.57,9.20,98524.82,100648.62,2.93,23040.67,96.08,4.66,3.84,0.06,12.92,14.92,13.98,15.98,11.15,13.15
1149,2019-05-17,75.68,8.26,98510.37,100631.06,3.41,24671.58,95.38,5.36,2.63,0.17,12.72,14.72,13.64,15.64,11.18,13.18
1096,2019-05-16,58.50,4.57,99168.51,101308.27,3.21,34178.77,71.56,5.17,0.16,0.00,13.13,15.13,15.25,17.25,9.61,11.61
1073,2019-05-15,52.18,2.87,99729.85,101895.13,4.82,31933.92,54.01,7.65,0.29,0.02,13.27,15.27,15.06,17.06,10.29,12.29
153,2019-05-14,50.46,3.14,100219.10,102386.17,5.06,33656.82,35.13,7.98,0.02,0.00,14.02,16.02,16.06,18.06,10.62,12.62
670,2019-05-13,53.75,3.11,100685.70,102883.43,5.61,32740.23,48.83,8.90,0.09,0.00,13.07,15.07,15.02,17.02,9.81,11.81
1030,2019-05-12,64.46,4.91,100653.14,102856.83,5.11,27354.18,65.53,8.12,1.57,0.00,12.21,14.21,13.99,15.99,9.24,11.24
110,2019-05-11,75.81,8.77,99708.60,101854.55,5.05,28118.54,88.83,8.06,5.72,0.20,13.31,15.31,14.20,16.20,11.83,13.83
973,2019-05-10,78.34,9.64,99013.43,101113.78,3.06,27267.86,91.97,4.81,2.06,0.13,13.70,15.70,15.24,17.24,11.13,13.13
1105,2019-05-09,77.36,8.45,98479.62,100553.71,5.36,27518.00,91.23,8.59,7.30,0.13,12.59,14.59,13.81,15.81,10.57,12.57
1160,2019-05-08,81.36,9.02,98391.73,100452.34,5.26,24661.74,96.09,8.41,4.56,0.42,12.33,14.33,13.08,15.08,11.08,13.08
345,2019-05-07,61.87,3.69,99480.81,101591.06,2.77,29764.01,84.94,4.51,0.15,0.04,11.59,13.59,13.82,15.82,7.89,9.89
1078,2019-05-06,61.31,1.24,99932.64,102101.48,3.27,29651.05,73.41,5.21,0.16,0.00,9.17,11.17,11.27,13.27,5.66,7.66
77,2019-05-05,65.03,0.90,99801.93,102004.72,5.48,30207.01,74.97,8.65,1.63,0.02,7.73,9.73,9.22,11.22,5.24,7.24
1132,2019-05-04,75.32,4.88,99222.71,101372.34,4.85,26516.77,87.22,7.68,1.80,0.08,9.46,11.46,10.34,12.34,7.99,9.99
810,2019-05-03,76.61,7.17,99271.99,101400.16,3.23,26793.03,91.09,5.05,2.24,0.08,11.43,13.43,12.44,14.44,9.76,11.76
296,2019-05-02,76.77,7.93,99452.26,101565.56,3.59,21387.04,92.10,5.67,1.26,0.07,12.17,14.17,13.23,15.23,10.40,12.40
812,2019-05-01,71.52,7.36,99540.00,101649.00,2.46,19550.99,70.35,3.99,0.06,0.02,12.98,14.98,14.98,16.98,9.66,11.66
906,2019-04-30,67.79,5.76,99890.30,102023.75,3.07,26426.53,59.53,4.81,0.04,0.00,12.15,14.15,14.12,16.12,8.85,10.85
891,2019-04-29,70.55,5.12,100060.36,102209.09,3.06,28108.56,78.80,4.86,0.72,0.00,10.94,12.94,12.68,14.68,8.04,10.04
654,2019-04-28,72.45,4.99,100122.80,102276.78,4.69,28753.53,90.15,7.39,1.29,0.03,10.17,12.17,11.21,13.21,8.44,10.44
1098,2019-04-27,71.23,5.82,99993.07,102123.90,6.04,27647.85,88.84,9.68,2.93,0.06,11.16,13.16,12.10,14.10,9.57,11.57
925,2019-04-26,77.70,6.99,99494.43,101613.22,4.39,30165.42,88.55,6.91,7.24,0.18,11.07,13.07,12.34,14.34,8.95,10.95
36,2019-04-25,76.36,7.58,98550.09,100620.38,5.41,30464.14,90.63,8.56,6.36,0.35,11.98,13.98,12.91,14.91,10.44,12.44
733,2019-04-24,76.16,8.57,98024.32,100071.13,5.18,26329.13,91.94,8.28,6.28,0.30,13.09,15.09,13.85,15.85,11.82,13.82
121,2019-04-23,71.46,9.45,97658.66,99695.88,3.65,24724.20,96.61,5.78,2.54,0.21,14.94,16.94,15.86,17.86,13.41,15.41
882,2019-04-22,60.34,7.19,98384.41,100437.81,3.45,27773.86,89.66,5.57,0.21,0.03,15.75,17.75,17.52,19.52,12.79,14.79
520,2019-04-21,61.09,6.75,99609.73,101702.28,3.30,27619.67,84.36,5.17,0.21,0.01,15.02,17.02,16.65,18.65,12.31,14.31
486,2019-04-20,57.10,6.22,100318.94,102421.14,3.48,26487.67,54.36,5.45,0.13,0.00,15.71,17.71,17.79,19.79,12.23,14.23
1000,2019-04-19,56.56,6.50,100285.70,102376.01,3.35,26507.96,61.10,5.40,0.01,0.00,16.14,18.14,18.28,20.28,12.57,14.57
1108,2019-04-18,63.63,7.25,99760.15,101847.66,3.93,28715.82,83.34,6.12,0.02,0.00,14.84,16.84,16.73,18.73,11.69,13.69
1188,2019-04-17,73.25,7.47,99696.72,101798.09,3.49,25666.58,79.22,5.54,0.76,0.00,12.67,14.67,14.50,16.50,9.61,11.61
568,2019-04-16,78.23,7.46,99657.00,101774.89,2.91,22438.26,93.35,4.59,3.50,0.09,11.39,13.39,12.45,14.45,9.62,11.62
1027,2019-04-15,59.30,1.71,99558.51,101683.38,4.21,22008.70,74.01,6.82,0.52,0.09,10.03,12.03,11.97,13.97,6.79,8.79
1166,2019-04-14,57.90,-1.21,99752.08,101923.56,3.90,21043.45,82.42,6.29,0.28,0.02,7.36,9.36,8.74,10.74,5.07,7.07
131,2019-04-13,58.62,-0.30,99866.65,102036.76,3.74,19484.90,65.79,5.94,0.22,0.00,8.12,10.12,9.66,11.66,5.54,7.54
935,2019-04-12,64.00,1.84,99827.32,101992.98,3.81,16191.00,66.37,6.08,0.82,0.03,8.92,10.92,10.41,12.41,6.44,8.44
634,2019-04-11,70.50,4.27,99590.94,101746.32,4.63,17871.22,82.48,7.16,1.04,0.01,9.77,11.77,10.84,12.84,7.99,9.99
649,2019-04-10,79.50,6.38,99092.32,101226.20,3.94,18006.53,91.80,6.10,2.54,0.11,10.07,12.07,11.00,13.00,8.52,10.52
